Date,Con,Lab,Lib Dem,SNP,Green,Reform,UKIP,Change UK
2018-01-12,40.0,41.0,8.0,3.0,2.0,,4.0,
2018-01-08,40.0,41.0,9.0,4.0,2.0,,3.0,
2017-12-20,40.0,42.0,7.0,5.0,1.0,,4.0,
2017-12-14,41.0,42.0,7.0,3.0,3.0,,4.0,
2017-12-14,39.0,41.0,7.0,4.0,2.0,,6.0,
2017-12-11,42.0,41.0,7.0,4.0,2.0,,4.0,
2017-12-10,42.0,40.0,8.0,3.0,2.0,,5.0,
2017-12-08,37.0,40.0,9.0,3.0,3.0,,5.0,
2017-12-05,40.0,41.0,7.0,4.0,2.0,,3.0,
2017-12-01,37.0,45.0,6.0,3.0,1.0,,4.0,
2017-12-01,40.0,41.0,8.0,3.0,3.0,,4.0,
2017-11-28,37.0,39.0,9.0,4.0,4.0,,4.0,
2017-11-26,41.0,41.0,7.0,3.0,3.0,,5.0,
2017-11-23,39.0,41.0,7.0,4.0,3.0,,4.0,
2017-11-20,40.0,43.0,7.0,4.0,2.0,,3.0,
2017-11-20,42.0,38.0,9.0,2.0,3.0,,5.0,
2017-11-17,40.0,41.0,8.0,,,,4.0,
2017-11-16,40.0,42.0,6.0,4.0,2.0,,5.0,
2017-11-12,41.0,41.0,7.0,4.0,2.0,,4.0,
2017-11-08,40.0,43.0,6.0,4.0,2.0,,4.0,
2017-11-01,38.0,40.0,9.0,4.0,3.0,,4.0,
2017-10-24,41.0,43.0,7.0,4.0,2.0,,3.0,
2017-10-23,42.0,42.0,7.0,3.0,2.0,,3.0,
2017-10-20,37.0,42.0,10.0,,,,4.0,
2017-10-19,40.0,42.0,8.0,4.0,2.0,,4.0,
2017-10-11,39.0,42.0,8.0,4.0,2.0,,4.0,
2017-10-08,41.0,41.0,7.0,4.0,2.0,,4.0,
2017-10-06,40.0,42.0,5.0,4.0,2.0,,5.0,
2017-10-05,38.0,44.0,7.0,3.0,1.0,,4.0,
2017-10-05,40.0,42.0,7.0,4.0,2.0,,4.0,
2017-09-29,37.0,42.0,10.0,3.0,3.0,,4.0,
2017-09-24,40.0,42.0,8.0,3.0,2.0,,4.0,
2017-09-24,39.0,43.0,7.0,4.0,2.0,,4.0,
2017-09-22,38.0,42.0,8.0,4.0,2.0,,4.0,
2017-09-22,42.0,40.0,6.0,4.0,2.0,,4.0,
2017-09-20,40.0,41.0,7.0,3.0,2.0,,5.0,
2017-09-18,40.0,44.0,9.0,4.0,1.0,,2.0,
2017-09-15,39.0,38.0,8.0,3.0,4.0,,6.0,
2017-09-15,41.0,41.0,5.0,4.0,3.0,,5.0,
2017-09-13,41.0,42.0,7.0,4.0,2.0,,3.0,
2017-09-10,42.0,42.0,7.0,3.0,3.0,,4.0,
2017-09-01,38.0,43.0,7.0,3.0,,,4.0,
2017-08-31,41.0,42.0,6.0,4.0,2.0,,4.0,
2017-08-28,42.0,42.0,7.0,2.0,3.0,,3.0,
2017-08-22,41.0,42.0,8.0,4.0,1.0,,4.0,
2017-08-18,40.0,43.0,6.0,4.0,2.0,,4.0,
2017-08-11,42.0,39.0,7.0,2.0,3.0,,6.0,
2017-08-01,41.0,44.0,7.0,3.0,2.0,,3.0,
2017-07-19,41.0,43.0,6.0,4.0,2.0,,3.0,
2017-07-18,41.0,42.0,9.0,3.0,2.0,,3.0,
2017-07-16,42.0,43.0,7.0,3.0,2.0,,3.0,
2017-07-15,39.0,41.0,8.0,3.0,1.0,,6.0,
2017-07-14,37.0,42.0,10.0,,,,4.0,
2017-07-14,41.0,43.0,5.0,3.0,2.0,,5.0,
2017-07-11,40.0,45.0,7.0,4.0,1.0,,2.0,
2017-07-06,38.0,46.0,6.0,4.0,1.0,,4.0,
2017-07-03,41.0,43.0,7.0,3.0,3.0,,3.0,
2017-06-30,41.0,40.0,7.0,2.0,2.0,,2.0,
2017-06-29,39.0,45.0,5.0,3.0,2.0,,5.0,
2017-06-21,41.0,46.0,6.0,3.0,1.0,,2.0,
2017-06-17,41.0,44.0,6.0,3.0,1.0,,2.0,
2017-06-10,39.0,45.0,7.0,3.0,,,3.0,
2017-06-08,43.4,41.0,7.6,3.1,1.7,,1.9,
