Date,Con,Lab,Lib Dem,UKIP,Green
2011-09-21,37.0,38.0,14.0,3.0,2.0
2011-09-20,36.0,41.0,10.0,5.0,2.0
2011-09-19,36.0,42.0,10.0,4.0,2.0
2011-09-16,36.0,42.0,9.0,5.0,2.0
2011-09-15,38.0,41.0,9.0,5.0,2.0
2011-09-15,33.0,36.0,9.0,8.0,4.0
2011-09-14,37.0,41.0,10.0,6.0,2.0
2011-09-13,35.0,43.0,10.0,5.0,3.0
2011-09-12,37.0,41.0,10.0,4.0,2.0
2011-09-12,35.0,37.0,13.0,3.0,3.0
2011-09-11,34.0,38.0,12.0,5.0,3.0
2011-09-09,38.0,41.0,9.0,5.0,2.0
2011-09-08,36.0,42.0,10.0,5.0,3.0
2011-09-07,36.0,42.0,9.0,6.0,3.0
2011-09-06,38.0,40.0,9.0,4.0,3.0
2011-09-05,37.0,43.0,9.0,5.0,2.0
2011-09-05,36.0,37.0,9.0,7.0,4.0
2011-09-04,37.0,38.0,11.0,2.0,6.0
2011-09-02,33.0,39.0,11.0,7.0,2.0
2011-09-02,38.0,39.0,10.0,5.0,3.0
2011-09-01,36.0,42.0,10.0,5.0,3.0
2011-08-31,37.0,42.0,10.0,4.0,2.0
2011-08-30,39.0,40.0,10.0,4.0,2.0
2011-08-26,38.0,41.0,9.0,5.0,2.0
2011-08-25,37.0,42.0,9.0,4.0,2.0
2011-08-24,36.0,43.0,9.0,4.0,3.0
2011-08-23,37.0,44.0,9.0,4.0,2.0
2011-08-22,35.0,44.0,9.0,5.0,2.0
2011-08-22,34.0,40.0,15.0,3.0,5.0
2011-08-21,37.0,36.0,17.0,2.0,1.0
2011-08-19,36.0,40.0,11.0,5.0,2.0
2011-08-19,37.0,38.0,9.0,6.0,4.0
2011-08-18,36.0,44.0,9.0,5.0,2.0
2011-08-18,38.0,40.0,11.0,5.0,2.0
2011-08-17,35.0,44.0,9.0,5.0,2.0
2011-08-16,36.0,42.0,10.0,5.0,2.0
2011-08-15,35.0,43.0,9.0,5.0,2.0
2011-08-12,36.0,43.0,9.0,5.0,1.0
2011-08-11,35.0,43.0,9.0,5.0,2.0
2011-08-11,34.0,38.0,9.0,8.0,4.0
2011-08-10,36.0,43.0,9.0,5.0,2.0
2011-08-09,36.0,43.0,9.0,5.0,2.0
2011-08-08,36.0,44.0,9.0,4.0,2.0
2011-08-05,35.0,44.0,9.0,4.0,2.0
2011-08-04,36.0,42.0,10.0,5.0,2.0
2011-08-03,35.0,43.0,10.0,5.0,2.0
2011-08-02,36.0,45.0,8.0,4.0,2.0
2011-08-01,35.0,42.0,11.0,5.0,2.0
2011-07-29,35.0,44.0,10.0,4.0,2.0
2011-07-28,36.0,42.0,11.0,5.0,2.0
2011-07-27,36.0,43.0,8.0,5.0,2.0
2011-07-26,35.0,44.0,9.0,5.0,2.0
2011-07-25,37.0,41.0,10.0,4.0,2.0
2011-07-24,34.0,40.0,13.0,4.0,4.0
2011-07-22,35.0,43.0,10.0,5.0,2.0
2011-07-21,36.0,44.0,9.0,5.0,2.0
2011-07-20,35.0,43.0,11.0,4.0,2.0
2011-07-20,34.0,41.0,10.0,6.0,3.0
2011-07-19,36.0,43.0,8.0,6.0,2.0
2011-07-18,37.0,42.0,9.0,5.0,2.0
2011-07-18,32.0,39.0,11.0,4.0,5.0
2011-07-17,37.0,36.0,16.0,3.0,2.0
2011-07-17,34.0,39.0,11.0,3.0,3.0
2011-07-15,36.0,42.0,11.0,4.0,2.0
2011-07-14,36.0,43.0,9.0,4.0,2.0
2011-07-14,36.0,40.0,10.0,5.0,3.0
2011-07-13,35.0,43.0,10.0,5.0,2.0
2011-07-12,37.0,42.0,9.0,4.0,2.0
2011-07-11,35.0,43.0,10.0,5.0,2.0
2011-07-08,35.0,44.0,8.0,5.0,2.0
2011-07-07,37.0,43.0,8.0,5.0,2.0
2011-07-06,35.0,43.0,9.0,5.0,3.0
2011-07-05,35.0,43.0,10.0,5.0,2.0
2011-07-04,37.0,43.0,9.0,5.0,2.0
2011-07-01,36.0,42.0,9.0,5.0,2.0
2011-06-30,37.0,42.0,8.0,5.0,3.0
2011-06-29,37.0,41.0,10.0,5.0,2.0
2011-06-28,36.0,43.0,8.0,6.0,2.0
2011-06-27,37.0,42.0,10.0,4.0,2.0
2011-06-26,36.0,40.0,11.0,3.0,4.0
2011-06-24,36.0,43.0,9.0,4.0,2.0
2011-06-23,37.0,42.0,9.0,5.0,2.0
2011-06-22,36.0,42.0,9.0,5.0,3.0
2011-06-21,37.0,42.0,8.0,5.0,2.0
2011-06-20,37.0,43.0,9.0,5.0,2.0
2011-06-19,37.0,39.0,12.0,2.0,3.0
2011-06-17,37.0,42.0,10.0,5.0,2.0
2011-06-16,37.0,43.0,9.0,4.0,3.0
2011-06-16,37.0,37.0,11.0,4.0,3.0
2011-06-15,36.0,42.0,9.0,5.0,3.0
2011-06-14,37.0,42.0,10.0,4.0,2.0
2011-06-13,37.0,42.0,10.0,4.0,2.0
2011-06-12,39.0,40.0,9.0,3.0,3.0
2011-06-10,37.0,42.0,9.0,5.0,2.0
2011-06-09,37.0,43.0,8.0,4.0,2.0
2011-06-08,37.0,42.0,9.0,4.0,2.0
2011-06-07,36.0,44.0,8.0,4.0,2.0
2011-06-06,37.0,43.0,9.0,4.0,2.0
2011-06-03,37.0,42.0,9.0,4.0,2.0
2011-06-02,36.0,42.0,9.0,5.0,2.0
2011-06-01,39.0,41.0,9.0,5.0,2.0
2011-05-31,37.0,42.0,9.0,5.0,2.0
2011-05-29,37.0,37.0,12.0,4.0,3.0
2011-05-27,37.0,43.0,9.0,5.0,2.0
2011-05-26,37.0,43.0,8.0,5.0,2.0
2011-05-25,37.0,41.0,10.0,4.0,2.0
2011-05-24,38.0,42.0,9.0,4.0,2.0
2011-05-24,35.0,42.0,10.0,2.0,6.0
2011-05-23,38.0,42.0,10.0,4.0,2.0
2011-05-20,37.0,42.0,8.0,4.0,3.0
2011-05-19,38.0,40.0,10.0,5.0,2.0
2011-05-18,36.0,42.0,9.0,5.0,2.0
2011-05-17,39.0,41.0,9.0,4.0,2.0
2011-05-16,38.0,41.0,10.0,3.0,2.0
2011-05-13,36.0,41.0,9.0,4.0,3.0
2011-05-12,38.0,39.0,11.0,4.0,3.0
2011-05-10,38.0,40.0,9.0,6.0,2.0
2011-05-09,38.0,42.0,8.0,4.0,2.0
2011-05-09,35.0,38.0,9.0,7.0,4.0
2011-05-08,37.0,39.0,11.0,2.0,3.0
2011-05-06,36.0,41.0,10.0,5.0,2.0
2011-05-05,37.0,39.0,10.0,4.0,2.0
2011-05-04,36.0,40.0,11.0,6.0,2.0
2011-05-03,37.0,42.0,10.0,5.0,2.0
2011-05-01,34.0,37.0,15.0,3.0,5.0
2011-04-28,36.0,41.0,12.0,4.0,2.0
2011-04-27,36.0,42.0,10.0,5.0,2.0
2011-04-26,36.0,41.0,10.0,6.0,2.0
2011-04-21,36.0,42.0,10.0,6.0,2.0
2011-04-20,36.0,43.0,9.0,4.0,3.0
2011-04-19,36.0,43.0,9.0,4.0,2.0
2011-04-18,36.0,42.0,9.0,5.0,2.0
2011-04-17,40.0,40.0,9.0,3.0,3.0
2011-04-15,37.0,41.0,9.0,5.0,2.0
2011-04-15,35.0,39.0,10.0,6.0,4.0
2011-04-14,36.0,42.0,10.0,5.0,2.0
2011-04-13,35.0,44.0,10.0,4.0,2.0
2011-04-12,37.0,42.0,9.0,5.0,2.0
2011-04-11,36.0,42.0,10.0,5.0,2.0
2011-04-11,31.0,42.0,11.0,6.0,3.0
2011-04-10,36.0,40.0,11.0,4.0,3.0
2011-04-08,36.0,43.0,9.0,4.0,2.0
2011-04-07,35.0,44.0,10.0,4.0,2.0
2011-04-06,36.0,42.0,10.0,5.0,2.0
2011-04-05,37.0,42.0,9.0,5.0,2.0
2011-04-04,37.0,42.0,9.0,4.0,3.0
2011-04-01,36.0,42.0,11.0,5.0,2.0
2011-03-31,35.0,42.0,10.0,5.0,2.0
2011-03-30,35.0,45.0,9.0,5.0,2.0
2011-03-29,36.0,42.0,10.0,5.0,2.0
2011-03-28,36.0,44.0,9.0,4.0,1.0
2011-03-27,35.0,41.0,13.0,4.0,3.0
2011-03-25,38.0,41.0,11.0,4.0,2.0
2011-03-24,37.0,41.0,11.0,4.0,2.0
2011-03-24,37.0,36.0,16.0,2.0,2.0
2011-03-23,36.0,42.0,10.0,5.0,2.0
2011-03-22,35.0,42.0,9.0,5.0,2.0
2011-03-21,32.0,41.0,10.0,8.0,10.0
2011-03-18,37.0,43.0,9.0,5.0,2.0
2011-03-17,35.0,43.0,10.0,5.0,2.0
2011-03-16,35.0,43.0,10.0,5.0,2.0
2011-03-15,35.0,45.0,9.0,5.0,1.0
2011-03-14,35.0,44.0,9.0,5.0,2.0
2011-03-13,37.0,41.0,10.0,3.0,3.0
2011-03-11,33.0,44.0,10.0,7.0,2.0
2011-03-10,34.0,45.0,9.0,6.0,2.0
2011-03-09,36.0,42.0,9.0,6.0,1.0
2011-03-08,36.0,44.0,10.0,5.0,2.0
2011-03-07,36.0,42.0,9.0,6.0,2.0
2011-03-06,35.0,41.0,11.0,5.0,4.0
2011-03-04,35.0,43.0,10.0,4.0,2.0
2011-03-04,33.0,41.0,10.0,6.0,10.0
2011-03-02,36.0,41.0,11.0,5.0,2.0
2011-03-01,34.0,43.0,11.0,5.0,2.0
2011-02-28,36.0,43.0,10.0,3.0,2.0
2011-02-27,35.0,39.0,12.0,3.0,5.0
2011-02-25,36.0,44.0,10.0,3.0,2.0
2011-02-24,38.0,42.0,10.0,10.0,10.0
2011-02-23,36.0,44.0,11.0,3.0,2.0
2011-02-22,37.0,43.0,9.0,4.0,2.0
2011-02-21,36.0,42.0,11.0,11.0,11.0
2011-02-23,35.0,38.0,18.0,2.0,1.0
2011-02-20,33.0,43.0,13.0,3.0,3.0
2011-02-18,37.0,41.0,10.0,3.0,2.0
2011-02-17,36.0,42.0,10.0,4.0,2.0
2011-02-16,35.0,45.0,10.0,10.0,10.0
2011-02-15,37.0,44.0,10.0,4.0,2.0
2011-02-14,36.0,44.0,10.0,4.0,2.0
2011-02-11,35.0,45.0,9.0,4.0,2.0
2011-02-10,35.0,44.0,10.0,4.0,2.0
2011-02-10,36.0,42.0,11.0,5.0,2.0
2011-02-10,34.0,40.0,11.0,6.0,9.0
2011-02-09,36.0,43.0,10.0,4.0,1.0
2011-02-08,35.0,43.0,10.0,5.0,2.0
2011-02-07,37.0,43.0,9.0,4.0,3.0
2011-02-06,36.0,39.0,11.0,3.0,4.0
2011-02-04,36.0,42.0,10.0,5.0,3.0
2011-02-03,37.0,44.0,9.0,3.0,2.0
2011-02-02,36.0,44.0,9.0,4.0,2.0
2011-02-01,39.0,44.0,8.0,4.0,1.0
2011-01-31,40.0,42.0,8.0,4.0,1.0
2011-01-30,34.0,43.0,10.0,2.0,4.0
2011-01-28,32.0,43.0,11.0,4.0,10.0
2011-01-28,39.0,43.0,8.0,4.0,1.0
2011-01-27,38.0,44.0,8.0,4.0,2.0
2011-01-26,39.0,41.0,10.0,5.0,2.0
2011-01-26,33.0,41.0,12.0,6.0,9.0
2011-01-25,37.0,43.0,10.0,4.0,2.0
2011-01-24,37.0,42.0,11.0,4.0,2.0
2011-01-24,33.0,43.0,13.0,4.0,3.0
2011-01-23,35.0,39.0,15.0,2.0,3.0
2011-01-21,39.0,43.0,9.0,5.0,2.0
2011-01-20,36.0,43.0,10.0,5.0,2.0
2011-01-19,37.0,42.0,9.0,5.0,2.0
2011-01-18,39.0,44.0,8.0,3.0,2.0
2011-01-17,37.0,42.0,9.0,5.0,2.0
2011-01-14,37.0,43.0,9.0,4.0,3.0
2011-01-13,36.0,40.0,10.0,5.0,3.0
2011-01-13,41.0,41.0,8.0,4.0,2.0
2011-01-12,36.0,43.0,9.0,5.0,2.0
2011-01-11,40.0,41.0,7.0,5.0,2.0
2011-01-10,40.0,43.0,8.0,4.0,2.0
2011-01-09,34.0,42.0,12.0,2.0,5.0
2011-01-07,35.0,40.0,12.0,5.0,2.0
2011-01-07,38.0,41.0,10.0,4.0,2.0
2011-01-06,39.0,43.0,7.0,4.0,2.0
2011-01-05,40.0,41.0,10.0,7.0,7.0
2011-01-04,40.0,42.0,8.0,4.0,2.0
2010-12-23,39.0,41.0,9.0,5.0,2.0
2010-12-22,41.0,42.0,8.0,3.0,2.0
2010-12-21,40.0,42.0,9.0,4.0,2.0
2010-12-20,40.0,43.0,8.0,3.0,2.0
2010-12-20,35.0,41.0,9.0,5.0,3.0
2010-12-19,37.0,39.0,13.0,2.0,2.0
2010-12-17,37.0,37.0,12.0,14.0,14.0
2010-12-17,39.0,42.0,9.0,4.0,2.0
2010-12-16,37.0,39.0,11.0,5.0,2.0
2010-12-16,41.0,41.0,9.0,5.0,1.0
2010-12-15,42.0,40.0,8.0,3.0,2.0
2010-12-14,39.0,42.0,9.0,4.0,1.0
2010-12-13,41.0,42.0,9.0,4.0,2.0
2010-12-12,38.0,39.0,11.0,4.0,4.0
2010-12-10,37.0,36.0,12.0,15.0,15.0
2010-12-10,40.0,42.0,9.0,3.0,1.0
2010-12-09,41.0,39.0,11.0,3.0,2.0
2010-12-08,38.0,37.0,11.0,14.0,14.0
2010-12-08,41.0,41.0,8.0,3.0,2.0
2010-12-07,42.0,39.0,9.0,4.0,2.0
2010-12-06,42.0,39.0,10.0,3.0,1.0
2010-12-03,41.0,39.0,10.0,5.0,2.0
2010-12-02,38.0,34.0,13.0,15.0,15.0
2010-12-02,40.0,40.0,11.0,3.0,1.0
2010-12-01,41.0,38.0,11.0,3.0,2.0
2010-11-30,35.0,40.0,13.0,4.0,8.0
2010-11-30,40.0,40.0,10.0,4.0,2.0
2010-11-29,40.0,40.0,10.0,4.0,2.0
2010-11-29,36.0,40.0,12.0,2.0,4.0
2010-11-26,37.0,35.0,14.0,14.0,14.0
2010-11-26,40.0,40.0,9.0,4.0,2.0
2010-11-25,42.0,39.0,10.0,3.0,2.0
2010-11-24,40.0,40.0,9.0,4.0,2.0
2010-11-23,42.0,40.0,10.0,3.0,2.0
2010-11-22,41.0,38.0,11.0,4.0,2.0
2010-11-21,36.0,38.0,14.0,3.0,2.0
2010-11-19,40.0,38.0,11.0,4.0,2.0
2010-11-19,37.0,38.0,13.0,4.0,3.0
2010-11-18,40.0,40.0,11.0,3.0,1.0
2010-11-17,38.0,34.0,13.0,15.0,15.0
2010-11-17,40.0,40.0,11.0,3.0,2.0
2010-11-16,37.0,42.0,10.0,5.0,2.0
2010-11-15,40.0,42.0,10.0,3.0,1.0
2010-11-14,36.0,39.0,14.0,2.0,4.0
2010-11-12,39.0,41.0,10.0,3.0,1.0
2010-11-11,40.0,40.0,10.0,4.0,2.0
2010-11-10,42.0,37.0,11.0,4.0,1.0
2010-11-09,39.0,33.0,14.0,14.0,14.0
2010-11-09,40.0,39.0,13.0,3.0,1.0
2010-11-08,42.0,39.0,11.0,4.0,2.0
2010-11-05,40.0,39.0,12.0,3.0,2.0
2010-11-04,40.0,39.0,11.0,3.0,2.0
2010-11-03,40.0,40.0,9.0,3.0,2.0
2010-11-02,41.0,40.0,11.0,3.0,1.0
2010-11-01,41.0,39.0,11.0,4.0,1.0
2010-10-30,35.0,37.0,16.0,2.0,4.0
2010-10-29,38.0,35.0,13.0,14.0,14.0
2010-10-29,42.0,37.0,13.0,3.0,1.0
2010-10-28,35.0,37.0,15.0,3.0,2.0
2010-10-28,41.0,39.0,11.0,3.0,2.0
2010-10-27,41.0,39.0,12.0,2.0,2.0
2010-10-26,40.0,38.0,12.0,2.0,2.0
2010-10-25,40.0,40.0,11.0,3.0,1.0
2010-10-24,39.0,36.0,16.0,1.0,1.0
2010-10-24,37.0,38.0,15.0,3.0,3.0
2010-10-22,41.0,40.0,10.0,2.0,2.0
2010-10-22,40.0,36.0,16.0,2.0,1.0
2010-10-21,41.0,40.0,10.0,3.0,1.0
2010-10-20,41.0,39.0,11.0,2.0,2.0
2010-10-19,42.0,39.0,11.0,2.0,1.0
2010-10-18,41.0,39.0,12.0,2.0,1.0
2010-10-17,41.0,39.0,11.0,8.0,8.0
2010-10-17,39.0,36.0,14.0,3.0,3.0
2010-10-15,41.0,39.0,11.0,3.0,1.0
2010-10-15,40.0,34.0,14.0,12.0,12.0
2010-10-14,42.0,38.0,12.0,3.0,2.0
2010-10-13,41.0,40.0,11.0,3.0,1.0
2010-10-12,43.0,36.0,12.0,3.0,1.0
2010-10-11,42.0,38.0,12.0,2.0,1.0
2010-10-08,42.0,38.0,12.0,3.0,1.0
2010-10-07,38.0,34.0,18.0,2.0,2.0
2010-10-07,42.0,38.0,12.0,3.0,1.0
2010-10-06,42.0,40.0,11.0,3.0,1.0
2010-10-05,43.0,39.0,11.0,2.0,1.0
2010-10-04,41.0,39.0,12.0,3.0,1.0
2010-10-01,39.0,41.0,11.0,2.0,2.0
2010-10-01,35.0,38.0,16.0,4.0,7.0
2010-10-01,39.0,36.0,15.0,4.0,3.0
2010-09-30,41.0,39.0,12.0,3.0,1.0
2010-09-29,41.0,39.0,12.0,3.0,2.0
2010-09-29,35.0,37.0,18.0,3.0,1.0
2010-09-28,41.0,40.0,12.0,2.0,1.0
2010-09-27,39.0,40.0,12.0,3.0,1.0
2010-09-24,39.0,38.0,15.0,3.0,2.0
2010-09-23,41.0,37.0,13.0,2.0,2.0
2010-09-22,43.0,36.0,14.0,2.0,1.0
2010-09-21,39.0,39.0,13.0,3.0,1.0
2010-09-20,42.0,38.0,11.0,3.0,2.0
2010-09-17,37.0,35.0,13.0,15.0,15.0
2010-09-17,41.0,39.0,13.0,3.0,1.0
2010-09-16,37.0,35.0,15.0,13.0,13.0
2010-09-16,41.0,38.0,12.0,3.0,2.0
2010-09-15,42.0,39.0,12.0,2.0,2.0
2010-09-14,40.0,39.0,12.0,2.0,1.0
2010-09-13,41.0,38.0,12.0,2.0,2.0
2010-09-12,39.0,37.0,14.0,2.0,2.0
2010-09-12,37.0,37.0,15.0,2.0,3.0
2010-09-10,42.0,38.0,14.0,2.0,1.0
2010-09-09,42.0,37.0,14.0,2.0,1.0
2010-09-08,43.0,38.0,12.0,2.0,2.0
2010-09-07,42.0,38.0,13.0,2.0,1.0
2010-09-06,42.0,37.0,13.0,3.0,1.0
2010-09-05,38.0,34.0,18.0,10.0,10.0
2010-09-03,42.0,37.0,12.0,3.0,2.0
2010-09-02,42.0,37.0,12.0,9.0,9.0
2010-09-01,43.0,37.0,12.0,3.0,2.0
2010-08-31,43.0,38.0,11.0,2.0,1.0
2010-08-27,41.0,37.0,13.0,3.0,1.0
2010-08-26,42.0,37.0,12.0,3.0,1.0
2010-08-25,42.0,37.0,12.0,2.0,2.0
2010-08-24,41.0,38.0,13.0,3.0,1.0
2010-08-23,41.0,39.0,12.0,4.0,2.0
2010-08-20,41.0,38.0,12.0,3.0,1.0
2010-08-19,41.0,37.0,14.0,3.0,1.0
2010-08-18,44.0,36.0,12.0,2.0,1.0
2010-08-17,42.0,37.0,14.0,2.0,1.0
2010-08-16,41.0,37.0,15.0,2.0,1.0
2010-08-15,37.0,37.0,18.0,2.0,2.0
2010-08-15,39.0,33.0,15.0,2.0,3.0
2010-08-13,39.0,30.0,16.0,15.0,15.0
2010-08-13,42.0,37.0,13.0,2.0,1.0
2010-08-12,42.0,37.0,14.0,3.0,1.0
2010-08-11,41.0,37.0,15.0,2.0,2.0
2010-08-10,42.0,38.0,14.0,2.0,1.0
2010-08-09,40.0,36.0,15.0,3.0,1.0
2010-08-08,39.0,33.0,16.0,2.0,4.0
2010-08-06,42.0,36.0,13.0,3.0,1.0
2010-08-05,44.0,36.0,13.0,7.0,7.0
2010-08-04,42.0,36.0,13.0,3.0,2.0
2010-08-03,41.0,36.0,13.0,3.0,2.0
2010-08-02,42.0,38.0,12.0,2.0,1.0
2010-07-30,42.0,38.0,12.0,2.0,1.0
2010-07-28,42.0,36.0,14.0,3.0,2.0
2010-07-27,42.0,37.0,14.0,2.0,1.0
2010-07-26,42.0,35.0,15.0,3.0,2.0
2010-07-25,38.0,34.0,19.0,1.0,2.0
2010-07-25,40.0,38.0,14.0,8.0,8.0
2010-07-23,41.0,36.0,14.0,3.0,2.0
2010-07-22,43.0,35.0,15.0,2.0,1.0
2010-07-21,44.0,35.0,13.0,2.0,2.0
2010-07-20,43.0,35.0,14.0,2.0,1.0
2010-07-19,42.0,35.0,15.0,2.0,2.0
2010-07-16,40.0,37.0,15.0,2.0,1.0
2010-07-15,43.0,34.0,15.0,2.0,2.0
2010-07-14,43.0,34.0,15.0,3.0,1.0
2010-07-13,42.0,35.0,15.0,3.0,2.0
2010-07-12,42.0,35.0,15.0,2.0,2.0
2010-07-09,38.0,34.0,16.0,12.0,12.0
2010-07-09,42.0,34.0,17.0,2.0,1.0
2010-07-08,42.0,35.0,16.0,3.0,1.0
2010-07-07,40.0,36.0,17.0,2.0,1.0
2010-07-06,41.0,35.0,16.0,2.0,2.0
2010-07-06,41.0,36.0,15.0,2.0,2.0
2010-07-05,40.0,36.0,16.0,2.0,1.0
2010-07-02,37.0,33.0,18.0,12.0,12.0
2010-07-02,41.0,36.0,16.0,2.0,1.0
2010-07-01,42.0,35.0,16.0,7.0,7.0
2010-06-30,42.0,36.0,15.0,2.0,2.0
2010-06-29,42.0,36.0,15.0,2.0,1.0
2010-06-28,42.0,35.0,16.0,1.0,2.0
2010-06-27,40.0,31.0,18.0,3.0,2.0
2010-06-25,43.0,36.0,16.0,2.0,1.0
2010-06-24,43.0,34.0,17.0,5.0,5.0
2010-06-24,41.0,35.0,16.0,2.0,1.0
2010-06-23,42.0,34.0,17.0,3.0,2.0
2010-06-23,39.0,33.0,18.0,3.0,2.0
2010-06-22,41.0,37.0,15.0,2.0,1.0
2010-06-21,41.0,33.0,18.0,3.0,1.0
2010-06-18,40.0,31.0,19.0,10.0,10.0
2010-06-20,39.0,31.0,19.0,2.0,4.0
2010-06-20,39.0,31.0,21.0,1.0,2.0
2010-06-18,39.0,34.0,19.0,3.0,1.0
2010-06-17,36.0,30.0,23.0,3.0,2.0
2010-06-11,40.0,32.0,18.0,3.0,1.0
2010-06-09,36.0,30.0,25.0,9.0,9.0
2010-06-04,42.0,28.0,19.0,11.0,11.0
2010-05-31,37.0,33.0,21.0,4.0,3.0
2010-05-23,39.0,32.0,21.0,2.0,1.0
2010-05-21,38.0,29.0,21.0,12.0,12.0
2010-05-21,39.0,32.0,21.0,2.0,1.0
2010-05-14,37.0,34.0,21.0,8.0,8.0
2010-05-13,38.0,33.0,21.0,1.0,2.0
2010-05-13,38.0,34.0,21.0,2.0,3.0
