Date,Con,Lab,Lib Dem,SNP,Green,Reform,UKIP,Change UK
18/02/2013,29,38,11,,3,,12,
15/02/2013,32,43,12,,1,,9,
14/02/2013,31,36,8,,4,,14,
14/02/2013,31,42,11,,2,,10,
13/02/2013,32,42,9,,3,,9,
12/02/2013,32,43,10,,2,,9,
11/02/2013,31,42,11,,2,,9,
11/02/2013,30,42,7,,4,,9,
11/02/2013,31,41,10,,3,,10,
10/02/2013,29,41,13,,2,,9,
08/02/2013,32,41,11,,2,,9,
07/02/2013,33,41,11,,2,,9,
07/02/2013,29,39,8,,4,,14,
06/02/2013,31,42,12,,1,,9,
05/02/2013,32,42,11,,2,,8,
04/02/2013,30,45,11,,2,,9,
04/02/2013,28,41,10,,3,,11,
01/02/2013,34,41,12,,1,,8,
31/01/2013,32,44,10,,2,,8,
30/01/2013,33,42,10,,2,,7,
29/01/2013,33,42,11,,2,,8,
28/01/2013,35,41,10,,2,,9,
27/01/2013,32,39,10,,5,,10,
25/01/2013,31,38,10,,2,,14,
25/01/2013,35,41,12,,1,,7,
25/01/2013,30,39,10,,3,,12,
25/01/2013,33,39,11,,2,,10,
24/01/2013,33,43,10,,2,,9,
24/01/2013,28,41,8,,3,,14,
24/01/2013,31,41,8,,3,,12,
23/01/2013,31,43,11,,2,,10,
22/01/2013,31,41,12,,2,,10,
21/01/2013,33,42,10,,2,,10,
20/01/2013,33,38,15,,2,,6,
18/01/2013,33,42,11,,2,,7,
17/01/2013,34,44,9,,2,,8,
16/01/2013,33,42,12,,2,,8,
15/01/2013,32,44,10,,2,,9,
14/01/2013,31,44,11,,2,,9,
14/01/2013,30,43,8,,3,,9,
14/01/2013,31,37,9,,3,,13,
11/01/2013,31,44,11,,2,,8,
11/01/2013,27,42,10,,3,,11,
11/01/2013,31,41,7,,2,,12,
10/01/2013,31,42,11,,2,,10,
09/01/2013,33,43,10,,2,,10,
08/01/2013,32,44,10,,2,,9,
07/01/2013,32,41,11,,2,,9,
07/01/2013,29,39,10,,3,,12,
05/01/2013,29,38,11,,3,,16,
04/01/2013,32,43,10,,2,,9,
03/01/2013,32,43,10,,2,,9,
02/01/2013,31,43,11,,2,,9,
27/12/2012,29,39,8,,,,15,
23/12/2012,32,40,13,,,,7,
21/12/2012,33,43,10,,,,8,
20/12/2012,33,41,11,,,,10,
19/12/2012,30,43,11,,,,10,
18/12/2012,32,43,9,,,,10,
17/12/2012,31,43,9,,,,11,
17/12/2012,30,43,7,,,,12,
16/12/2012,28,39,9,,,,14,
16/12/2012,28,41,10,,,,11,
14/12/2012,33,45,9,,,,8,
13/12/2012,33,43,9,,,,10,
13/12/2012,29,39,8,,,,14,
12/12/2012,31,44,12,,,,9,
11/12/2012,31,43,10,,,,9,
10/12/2012,33,42,10,,,,8,
10/12/2012,35,44,9,,,,7,
10/12/2012,26,41,8,,,,16,
07/12/2012,33,42,10,,,,9,
06/12/2012,32,42,10,,,,9,
05/12/2012,32,44,9,,,,10,
04/12/2012,28,42,10,,,,11,
04/12/2012,30,44,11,,,,10,
03/12/2012,31,43,11,,,,10,
03/12/2012,28,40,10,,,,12,
01/12/2012,31,44,10,,,,10,
29/11/2012,32,42,10,,,,10,
29/11/2012,29,38,9,,,,13,
28/11/2012,32,44,11,,,,8,
27/11/2012,31,43,9,,,,11,
26/11/2012,34,43,9,,,,8,
26/11/2012,31,41,8,,,,10,
23/11/2012,33,44,9,,,,8,
22/11/2012,31,43,10,,,,9,
21/11/2012,33,41,9,,,,10,
20/11/2012,33,42,10,,,,8,
19/11/2012,32,42,9,,,,9,
18/11/2012,32,40,13,,,,7,
16/11/2012,33,44,9,,,,8,
16/11/2012,31,39,11,,,,7,
15/11/2012,33,43,8,,,,9,
14/11/2012,35,42,8,,,,7,
13/11/2012,32,39,8,,,,10,
13/11/2012,34,44,9,,,,7,
13/11/2012,32,46,9,,,,3,
12/11/2012,35,39,10,,,,8,
12/11/2012,31,41,9,,,,9,
09/11/2012,32,44,8,,,,8,
08/11/2012,33,44,9,,,,7,
07/11/2012,34,45,8,,,,6,
06/11/2012,35,42,9,,,,7,
05/11/2012,35,44,8,,,,7,
05/11/2012,31,42,9,,,,8,
02/11/2012,35,42,9,,,,7,
01/11/2012,33,44,9,,,,7,
01/11/2012,30,41,9,,,,10,
31/10/2012,33,44,9,,,,8,
30/10/2012,32,44,9,,,,8,
29/10/2012,33,43,9,,,,8,
29/10/2012,31,42,11,,,,8,
26/10/2012,35,42,9,,,,7,
25/10/2012,33,44,10,,,,6,
24/10/2012,33,43,9,,,,8,
24/10/2012,33,43,9,,,,6,
23/10/2012,34,42,9,,,,8,
22/10/2012,32,45,8,,,,8,
22/10/2012,32,43,11,,,,5,
22/10/2012,30,44,8,,,,7,
19/10/2012,32,43,9,,,,9,
18/10/2012,34,42,10,,,,9,
18/10/2012,31,40,9,,,,10,
17/10/2012,33,42,9,,,,7,
16/10/2012,34,43,9,,,,7,
15/10/2012,34,43,9,,,,7,
12/10/2012,31,43,8,,,,8,
15/10/2012,29,42,7,,,,10,
12/10/2012,33,43,10,,,,6,
11/10/2012,35,42,8,,,,7,
10/10/2012,34,41,8,,,,10,
09/10/2012,33,45,9,,,,6,
08/10/2012,34,44,8,,,,7,
05/10/2012,31,45,8,,,,8,
04/10/2012,32,43,10,,,,8,
04/10/2012,30,41,9,,,,11,
03/10/2012,31,45,10,,,,7,
02/10/2012,34,42,9,,,,8,
01/10/2012,34,43,9,,,,7,
28/09/2012,35,40,10,,,,7,
27/09/2012,31,43,11,,,,8,
26/09/2012,32,41,9,,,,9,
25/09/2012,29,39,10,,,,10,
25/09/2012,31,44,9,,,,9,
24/09/2012,32,43,9,,,,7,
21/09/2012,34,43,8,,,,8,
21/09/2012,28,44,8,,,,7,
21/09/2012,30,42,8,,,,10,
20/09/2012,35,41,9,,,,7,
19/09/2012,33,45,10,,,,7,
18/09/2012,34,43,8,,,,8,
17/09/2012,33,45,10,,,,5,
17/09/2012,30,41,13,,,,4,
14/09/2012,34,44,9,,,,7,
13/09/2012,34,43,8,,,,7,
12/09/2012,33,42,11,,,,7,
12/09/2012,32,40,10,,,,9,
11/09/2012,31,44,9,,,,8,
10/09/2012,31,42,10,,,,8,
07/09/2012,33,43,10,,,,7,
06/09/2012,33,45,8,,,,6,
05/09/2012,33,45,8,,,,7,
04/09/2012,34,40,10,,,,7,
03/09/2012,33,44,8,,,,7,
31/08/2012,31,42,8,,,,9,
31/08/2012,35,41,9,,,,7,
30/08/2012,33,42,10,,,,8,
29/08/2012,32,44,9,,,,6,
28/08/2012,32,44,10,,,,8,
26/08/2012,34,39,15,,,,4,
23/08/2012,32,44,10,,,,7,
22/08/2012,33,42,10,,,,6,
21/08/2012,34,44,8,,,,8,
20/08/2012,34,44,8,,,,7,
17/08/2012,32,43,10,,,,7,
16/08/2012,35,44,8,,,,6,
15/08/2012,30,41,11,,,,9,
15/08/2012,34,43,10,,,,6,
14/08/2012,34,44,10,,,,7,
13/08/2012,34,42,9,,,,6,
13/08/2012,32,42,11,,,,4,
10/08/2012,34,42,8,,,,8,
09/08/2012,33,42,9,,,,9,
09/08/2012,31,40,10,,,,10,
08/08/2012,33,42,11,,,,6,
07/08/2012,33,44,9,,,,8,
06/08/2012,34,44,10,,,,6,
03/08/2012,32,44,10,,,,8,
02/08/2012,33,44,8,,,,9,
01/08/2012,32,43,10,,,,8,
31/07/2012,34,42,10,,,,6,
30/07/2012,33,44,9,,,,7,
27/07/2012,33,42,9,,,,8,
26/07/2012,33,42,9,,,,7,
25/07/2012,33,44,9,,,,7,
24/07/2012,33,44,9,,,,7,
23/07/2012,33,43,9,,,,8,
20/07/2012,34,43,11,,,,7,
19/07/2012,34,42,9,,,,7,
18/07/2012,33,43,8,,,,7,
17/07/2012,34,43,8,,,,7,
16/07/2012,33,44,9,,,,8,
16/07/2012,31,44,12,,,,5,
16/07/2012,32,41,9,,,,8,
13/07/2012,34,43,9,,,,7,
12/07/2012,34,42,9,,,,7,
11/07/2012,35,42,9,,,,8,
10/07/2012,33,43,11,,,,6,
09/07/2012,35,44,7,,,,6,
06/07/2012,32,43,8,,,,8,
05/07/2012,35,43,8,,,,8,
05/07/2012,30,40,9,,,,9,
04/07/2012,33,44,8,,,,7,
03/07/2012,35,42,10,,,,7,
02/07/2012,34,44,8,,,,8,
29/06/2012,34,43,9,,,,6,
28/06/2012,32,43,10,,,,7,
28/06/2012,31,42,8,,,,9,
27/06/2012,31,45,9,,,,7,
26/06/2012,34,42,11,,,,7,
25/06/2012,32,43,11,,,,7,
24/06/2012,34,39,14,,,,3,
22/06/2012,34,43,9,,,,8,
21/06/2012,33,43,8,,,,8,
20/06/2012,34,41,10,,,,8,
19/06/2012,34,44,7,,,,6,
18/06/2012,33,44,7,,,,8,
17/06/2012,33,41,9,,,,5,
15/06/2012,32,44,9,,,,8,
15/06/2012,32,42,9,,,,8,
14/06/2012,31,43,9,,,,8,
13/06/2012,31,43,9,,,,9,
12/06/2012,33,43,8,,,,8,
11/06/2012,31,45,9,,,,9,
11/06/2012,31,40,10,,,,6,
11/06/2012,31,42,9,,,,8,
08/06/2012,34,42,7,,,,9,
07/06/2012,34,43,8,,,,6,
06/06/2012,34,43,8,,,,7,
01/06/2012,32,42,8,,,,7,
31/05/2012,31,45,9,,,,8,
30/05/2012,29,45,9,,,,8,
30/05/2012,32,44,9,,,,7,
29/05/2012,32,45,8,,,,8,
28/05/2012,33,44,8,,,,7,
28/05/2012,34,42,11,,,,4,
25/05/2012,31,43,8,,,,8,
24/05/2012,34,42,8,,,,7,
23/05/2012,32,42,9,,,,9,
22/05/2012,32,43,8,,,,9,
21/05/2012,32,44,7,,,,8,
20/05/2012,33,41,10,,,,5,
20/05/2012,36,41,11,,,,4,
18/05/2012,32,43,8,,,,9,
17/05/2012,32,41,11,,,,7,
17/05/2012,31,44,7,,,,9,
17/05/2012,30,41,9,,,,10,
16/05/2012,31,45,9,,,,8,
15/05/2012,32,43,8,,,,9,
14/05/2012,31,45,7,,,,8,
14/05/2012,33,43,9,,,,6,
11/05/2012,31,43,10,,,,8,
10/05/2012,34,44,7,,,,7,
09/05/2012,31,44,9,,,,8,
08/05/2012,31,44,8,,,,8,
07/05/2012,30,43,10,,,,4,
04/05/2012,31,43,9,,,,8,
03/05/2012,32,41,9,,,,9,
02/05/2012,33,43,8,,,,8,
01/05/2012,32,41,9,,,,8,
30/04/2012,35,42,8,,,,7,
30/04/2012,32,39,8,,,,10,
27/04/2012,29,40,11,,,,10,
27/04/2012,34,39,10,,,,9,
26/04/2012,31,43,9,,,,9,
25/04/2012,32,43,9,,,,8,
24/04/2012,32,43,8,,,,8,
23/04/2012,32,45,8,,,,7,
23/04/2012,35,38,12,,,,4,
23/04/2012,31,38,11,,,,8,
22/04/2012,33,41,15,,,,3,
20/04/2012,33,41,11,,,,8,
19/04/2012,34,40,11,,,,6,
19/04/2012,32,45,8,,,,7,
18/04/2012,32,41,10,,,,8,
17/04/2012,32,41,8,,,,9,
16/04/2012,32,43,8,,,,9,
16/04/2012,32,37,9,,,,10,
15/04/2012,33,42,11,,,,4,
13/04/2012,29,41,11,,,,8,
13/04/2012,33,39,10,,,,7,
12/04/2012,35,41,9,,,,7,
11/04/2012,32,42,10,,,,9,
11/04/2012,35,41,8,,,,6,
10/04/2012,36,40,9,,,,6,
05/04/2012,33,42,8,,,,7,
04/04/2012,32,42,9,,,,8,
03/04/2012,34,42,8,,,,6,
02/04/2012,33,43,8,,,,6,
31/03/2012,33,42,8,,,,7,
29/03/2012,34,44,8,,,,5,
28/03/2012,34,44,10,,,,6,
27/03/2012,33,43,9,,,,7,
26/03/2012,35,42,9,,,,6,
26/03/2012,33,43,11,,,,3,
25/03/2012,34,38,11,,,,4,
23/03/2012,35,42,10,,,,6,
23/03/2012,37,38,13,,,,4,
23/03/2012,34,39,8,,,,9,
22/03/2012,34,42,9,,,,6,
21/03/2012,36,41,10,,,,5,
20/03/2012,35,43,9,,,,4,
19/03/2012,36,42,9,,,,5,
19/03/2012,35,38,12,,,,3,
18/03/2012,39,36,15,,,,1,
16/03/2012,38,40,9,,,,5,
15/03/2012,37,40,10,,,,6,
15/03/2012,37,42,8,,,,5,
14/03/2012,38,41,9,,,,5,
13/03/2012,36,43,9,,,,5,
12/03/2012,36,41,9,,,,6,
12/03/2012,38,36,10,,,,7,
09/03/2012,37,42,9,,,,5,
08/03/2012,37,42,8,,,,4,
07/03/2012,32,40,10,,,,7,
07/03/2012,38,41,9,,,,6,
06/03/2012,37,41,9,,,,6,
05/03/2012,36,41,11,,,,5,
05/03/2012,35,38,11,,,,8,
02/03/2012,40,39,9,,,,5,
01/03/2012,39,39,8,,,,5,
29/02/2012,38,40,9,,,,5,
28/02/2012,40,39,9,,,,5,
27/02/2012,38,40,9,,,,6,
27/02/2012,35,41,12,,,,2,
26/02/2012,37,40,13,,,,3,
24/02/2012,38,40,10,,,,5,
23/02/2012,39,38,10,,,,4,
23/02/2012,35,39,10,,,,6,
22/02/2012,38,40,8,,,,5,
21/02/2012,37,41,9,,,,5,
20/02/2012,39,38,10,,,,5,
19/02/2012,36,37,14,,,,3,
17/02/2012,37,41,7,,,,6,
16/02/2012,39,38,10,,,,5,
16/02/2012,39,39,9,,,,5,
15/02/2012,39,40,9,,,,5,
14/02/2012,40,39,9,,,,5,
13/02/2012,38,42,9,,,,4,
13/02/2012,36,36,10,,,,7,
10/02/2012,38,39,9,,,,4,
09/02/2012,38,41,9,,,,4,
08/02/2012,40,38,10,,,,4,
07/02/2012,37,42,9,,,,5,
06/02/2012,41,40,8,,,,5,
03/02/2012,39,40,9,,,,5,
02/02/2012,39,41,8,,,,5,
01/02/2012,38,40,8,,,,5,
31/01/2012,39,40,9,,,,4,
30/01/2012,40,38,10,,,,5,
30/01/2012,38,36,8,,,,6,
29/01/2012,37,38,14,,,,3,
27/01/2012,39,40,8,,,,5,
25/01/2012,38,40,9,,,,6,
24/01/2012,40,38,9,,,,5,
23/01/2012,35,37,11,,,,6,
23/01/2012,39,40,8,,,,6,
23/01/2012,38,38,12,,,,3,
23/01/2012,37,40,10,,,,2,
22/01/2012,37,38,13,,,,2,
22/01/2012,40,35,16,,,,2,
20/01/2012,41,36,9,,,,5,
19/01/2012,38,38,11,,,,5,
19/01/2012,41,38,8,,,,6,
18/01/2012,40,39,7,,,,5,
17/01/2012,39,40,8,,,,4,
16/01/2012,40,40,9,,,,5,
15/01/2012,37,37,9,,,,6,
13/01/2012,38,40,9,,,,5,
12/01/2012,41,40,8,,,,4,
11/01/2012,40,38,10,,,,4,
10/01/2012,40,40,10,,,,4,
09/01/2012,39,41,10,,,,3,
06/01/2012,38,40,10,,,,5,
05/01/2012,39,41,11,,,,3,
05/01/2012,36,37,9,,,,7,
04/01/2012,38,42,10,,,,5,
03/01/2012,39,41,9,,,,4,
22/12/2011,40,40,9,,,,,
21/12/2011,40,40,10,,,,,
21/12/2011,37,36,15,,,,,
20/12/2011,39,40,10,,,,,
19/12/2011,38,42,9,,,,,
19/12/2011,35,38,11,,,,,
18/12/2011,35,39,12,,,,,
16/12/2011,39,42,9,,,,,
15/12/2011,41,40,10,,,,,
15/12/2011,40,34,14,,,,,
14/12/2011,40,38,10,,,,,
13/12/2011,41,39,10,,,,,
12/12/2011,39,40,10,,,,,
12/12/2011,41,39,11,,,,,
11/12/2011,38,38,12,,,,,
09/12/2011,38,39,11,,,,,
07/12/2011,35,42,9,,,,,
06/12/2011,37,41,10,,,,,
05/12/2011,36,42,11,,,,,
02/12/2011,35,43,9,,,,,
01/12/2011,36,41,11,,,,,
30/11/2011,37,42,9,,,,,
30/11/2011,38,36,14,,,,,
29/11/2011,38,41,9,,,,,
28/11/2011,37,39,9,,,,,
28/11/2011,35,38,9,,,,,
27/11/2011,37,39,10,,,,,
25/11/2011,34,43,11,,,,,
24/11/2011,33,42,8,,,,,
24/11/2011,35,40,9,,,,,
23/11/2011,35,40,11,,,,,
22/11/2011,35,42,9,,,,,
21/11/2011,36,40,9,,,,,
21/11/2011,34,41,12,,,,,
21/11/2011,36,37,9,,,,,
20/11/2011,33,41,13,,,,,
20/11/2011,36,38,14,,,,,
18/11/2011,36,40,9,,,,,
17/11/2011,34,40,11,,,,,
16/11/2011,36,41,10,,,,,
15/11/2011,36,42,7,,,,,
14/11/2011,37,40,9,,,,,
11/11/2011,36,41,9,,,,,
10/11/2011,35,42,8,,,,,
09/11/2011,36,40,10,,,,,
08/11/2011,35,40,10,,,,,
07/11/2011,36,41,9,,,,,
07/11/2011,34,38,10,,,,,
04/11/2011,35,41,9,,,,,
03/11/2011,36,41,8,,,,,
02/11/2011,37,41,8,,,,,
01/11/2011,35,41,9,,,,,
31/10/2011,39,41,8,,,,,
31/10/2011,36,37,11,,,,,
30/10/2011,34,38,14,,,,,
28/10/2011,36,39,8,,,,,
27/10/2011,35,42,9,,,,,
26/10/2011,35,41,10,,,,,
25/10/2011,36,40,9,,,,,
24/10/2011,36,40,9,,,,,
24/10/2011,34,38,12,,,,,
24/10/2011,33,39,9,,,,,
23/10/2011,33,41,10,,,,,
23/10/2011,35,39,13,,,,,
21/10/2011,36,38,10,,,,,
20/10/2011,36,41,10,,,,,
19/10/2011,35,41,9,,,,,
18/10/2011,38,42,9,,,,,
17/10/2011,37,40,9,,,,,
16/10/2011,33,41,8,,,,,
14/10/2011,39,42,8,,,,,
13/10/2011,37,42,9,,,,,
13/10/2011,37,39,10,,,,,
12/10/2011,36,42,9,,,,,
11/10/2011,37,41,8,,,,,
10/10/2011,36,40,11,,,,,
10/10/2011,36,37,8,,,,,
09/10/2011,38,42,9,,,,,
06/10/2011,37,41,10,,,,,
05/10/2011,37,41,9,,,,,
04/10/2011,38,42,9,,,,,
03/10/2011,37,42,9,,,,,
30/09/2011,36,42,10,,,,,
30/09/2011,33,40,9,,,,,
29/09/2011,38,41,9,,,,,
28/09/2011,37,43,9,,,,,
27/09/2011,37,43,8,,,,,
26/09/2011,39,41,8,,,,,
25/09/2011,37,36,12,,,,,
23/09/2011,36,42,11,,,,,
22/09/2011,36,42,10,,,,,
21/09/2011,35,41,9,,,,,
21/09/2011,37,38,14,,,,,
20/09/2011,36,41,10,,,,,
19/09/2011,36,42,10,,,,,
16/09/2011,36,42,9,,,,,
15/09/2011,38,41,9,,,,,
15/09/2011,33,36,9,,,,,
14/09/2011,37,41,10,,,,,
13/09/2011,35,43,10,,,,,
12/09/2011,37,41,10,,,,,
12/09/2011,35,37,13,,,,,
11/09/2011,34,38,12,,,,,
09/09/2011,38,41,9,,,,,
08/09/2011,36,42,10,,,,,
07/09/2011,36,42,9,,,,,
06/09/2011,38,40,9,,,,,
05/09/2011,37,43,9,,,,,
05/09/2011,36,37,9,,,,,
04/09/2011,37,38,11,,,,,
02/09/2011,33,39,11,,,,,
02/09/2011,38,39,10,,,,,
01/09/2011,36,42,10,,,,,
31/08/2011,37,42,10,,,,,
30/08/2011,39,40,10,,,,,
26/08/2011,38,41,9,,,,,
25/08/2011,37,42,9,,,,,
24/08/2011,36,43,9,,,,,
23/08/2011,37,44,9,,,,,
22/08/2011,35,44,9,,,,,
22/08/2011,34,40,15,,,,,
21/08/2011,37,36,17,,,,,
19/08/2011,36,40,11,,,,,
19/08/2011,37,38,9,,,,,
18/08/2011,36,44,9,,,,,
18/08/2011,38,40,11,,,,,
17/08/2011,35,44,9,,,,,
16/08/2011,36,42,10,,,,,
15/08/2011,35,43,9,,,,,
12/08/2011,36,43,9,,,,,
11/08/2011,35,43,9,,,,,
11/08/2011,34,38,9,,,,,
10/08/2011,36,43,9,,,,,
09/08/2011,36,43,9,,,,,
08/08/2011,36,44,9,,,,,
05/08/2011,35,44,9,,,,,
04/08/2011,36,42,10,,,,,
03/08/2011,35,43,10,,,,,
02/08/2011,36,45,8,,,,,
01/08/2011,35,42,11,,,,,
29/07/2011,35,44,10,,,,,
28/07/2011,36,42,11,,,,,
27/07/2011,36,43,8,,,,,
26/07/2011,35,44,9,,,,,
25/07/2011,37,41,10,,,,,
24/07/2011,34,40,13,,,,,
22/07/2011,35,43,10,,,,,
21/07/2011,36,44,9,,,,,
20/07/2011,35,43,11,,,,,
20/07/2011,34,41,10,,,,,
19/07/2011,36,43,8,,,,,
18/07/2011,37,42,9,,,,,
18/07/2011,32,39,11,,,,,
17/07/2011,37,36,16,,,,,
17/07/2011,34,39,11,,,,,
15/07/2011,36,42,11,,,,,
14/07/2011,36,43,9,,,,,
14/07/2011,36,40,10,,,,,
13/07/2011,35,43,10,,,,,
12/07/2011,37,42,9,,,,,
11/07/2011,35,43,10,,,,,
08/07/2011,35,44,8,,,,,
07/07/2011,37,43,8,,,,,
06/07/2011,35,43,9,,,,,
05/07/2011,35,43,10,,,,,
04/07/2011,37,43,9,,,,,
01/07/2011,36,42,9,,,,,
30/06/2011,37,42,8,,,,,
29/06/2011,37,41,10,,,,,
28/06/2011,36,43,8,,,,,
27/06/2011,37,42,10,,,,,
26/06/2011,36,40,11,,,,,
24/06/2011,36,43,9,,,,,
23/06/2011,37,42,9,,,,,
22/06/2011,36,42,9,,,,,
21/06/2011,37,42,8,,,,,
20/06/2011,37,43,9,,,,,
19/06/2011,37,39,12,,,,,
17/06/2011,37,42,10,,,,,
16/06/2011,37,43,9,,,,,
16/06/2011,37,37,11,,,,,
15/06/2011,36,42,9,,,,,
14/06/2011,37,42,10,,,,,
13/06/2011,37,42,10,,,,,
12/06/2011,39,40,9,,,,,
10/06/2011,37,42,9,,,,,
09/06/2011,37,43,8,,,,,
08/06/2011,37,42,9,,,,,
07/06/2011,36,44,8,,,,,
06/06/2011,37,43,9,,,,,
03/06/2011,37,42,9,,,,,
02/06/2011,36,42,9,,,,,
01/06/2011,39,41,9,,,,,
31/05/2011,37,42,9,,,,,
29/05/2011,37,37,12,,,,,
27/05/2011,37,43,9,,,,,
26/05/2011,37,43,8,,,,,
25/05/2011,37,41,10,,,,,
24/05/2011,38,42,9,,,,,
24/05/2011,35,42,10,,,,,
23/05/2011,38,42,10,,,,,
20/05/2011,37,42,8,,,,,
19/05/2011,38,40,10,,,,,
18/05/2011,36,42,9,,,,,
17/05/2011,39,41,9,,,,,
16/05/2011,38,41,10,,,,,
13/05/2011,36,41,9,,,,,
12/05/2011,38,39,11,,,,,
10/05/2011,38,40,9,,,,,
09/05/2011,38,42,8,,,,,
09/05/2011,35,38,9,,,,,
08/05/2011,37,39,11,,,,,
06/05/2011,36,41,10,,,,,
05/05/2011,37,39,10,,,,,
04/05/2011,36,40,11,,,,,
03/05/2011,37,42,10,,,,,
01/05/2011,34,37,15,,,,,
28/04/2011,36,41,12,,,,,
27/04/2011,36,42,10,,,,,
26/04/2011,36,41,10,,,,,
21/04/2011,36,42,10,,,,,
20/04/2011,36,43,9,,,,,
19/04/2011,36,43,9,,,,,
18/04/2011,36,42,9,,,,,
17/04/2011,40,40,9,,,,,
15/04/2011,37,41,9,,,,,
15/04/2011,35,39,10,,,,,
14/04/2011,36,42,10,,,,,
13/04/2011,35,44,10,,,,,
12/04/2011,37,42,9,,,,,
11/04/2011,36,42,10,,,,,
11/04/2011,31,42,11,,,,,
10/04/2011,36,40,11,,,,,
08/04/2011,36,43,9,,,,,
07/04/2011,35,44,10,,,,,
06/04/2011,36,42,10,,,,,
05/04/2011,37,42,9,,,,,
04/04/2011,37,42,9,,,,,
01/04/2011,36,42,11,,,,,
31/03/2011,35,42,10,,,,,
30/03/2011,35,45,9,,,,,
29/03/2011,36,42,10,,,,,
28/03/2011,36,44,9,,,,,
27/03/2011,35,41,13,,,,,
25/03/2011,38,41,11,,,,,
24/03/2011,37,41,11,,,,,
24/03/2011,37,36,16,,,,,
23/03/2011,36,42,10,,,,,
22/03/2011,35,42,9,,,,,
21/03/2011,32,41,10,,,,,
18/03/2011,37,43,9,,,,,
17/03/2011,35,43,10,,,,,
16/03/2011,35,43,10,,,,,
15/03/2011,35,45,9,,,,,
14/03/2011,35,44,9,,,,,
13/03/2011,37,41,10,,,,,
11/03/2011,33,44,10,,,,,
10/03/2011,34,45,9,,,,,
09/03/2011,36,42,9,,,,,
08/03/2011,36,44,10,,,,,
07/03/2011,36,42,9,,,,,
06/03/2011,35,41,11,,,,,
04/03/2011,35,43,10,,,,,
04/03/2011,33,41,10,,,,,
02/03/2011,36,41,11,,,,,
01/03/2011,34,43,11,,,,,
28/02/2011,36,43,10,,,,,
27/02/2011,35,39,12,,,,,
25/02/2011,36,44,10,,,,,
24/02/2011,38,42,10,,,,,
23/02/2011,36,44,11,,,,,
22/02/2011,37,43,9,,,,,
21/02/2011,36,42,11,,,,,
23/02/2011,35,38,18,,,,,
20/02/2011,33,43,13,,,,,
18/02/2011,37,41,10,,,,,
17/02/2011,36,42,10,,,,,
16/02/2011,35,45,10,,,,,
15/02/2011,37,44,10,,,,,
14/02/2011,36,44,10,,,,,
11/02/2011,35,45,9,,,,,
10/02/2011,35,44,10,,,,,
10/02/2011,36,42,11,,,,,
10/02/2011,34,40,11,,,,,
09/02/2011,36,43,10,,,,,
08/02/2011,35,43,10,,,,,
07/02/2011,37,43,9,,,,,
06/02/2011,36,39,11,,,,,
04/02/2011,36,42,10,,,,,
03/02/2011,37,44,9,,,,,
02/02/2011,36,44,9,,,,,
01/02/2011,39,44,8,,,,,
31/01/2011,40,42,8,,,,,
30/01/2011,34,43,10,,,,,
28/01/2011,32,43,11,,,,,
28/01/2011,39,43,8,,,,,
27/01/2011,38,44,8,,,,,
26/01/2011,39,41,10,,,,,
26/01/2011,33,41,12,,,,,
25/01/2011,37,43,10,,,,,
24/01/2011,37,42,11,,,,,
24/01/2011,33,43,13,,,,,
23/01/2011,35,39,15,,,,,
21/01/2011,39,43,9,,,,,
20/01/2011,36,43,10,,,,,
19/01/2011,37,42,9,,,,,
18/01/2011,39,44,8,,,,,
17/01/2011,37,42,9,,,,,
14/01/2011,37,43,9,,,,,
13/01/2011,36,40,10,,,,,
13/01/2011,41,41,8,,,,,
12/01/2011,36,43,9,,,,,
11/01/2011,40,41,7,,,,,
10/01/2011,40,43,8,,,,,
09/01/2011,34,42,12,,,,,
07/01/2011,35,40,12,,,,,
07/01/2011,38,41,10,,,,,
06/01/2011,39,43,7,,,,,
05/01/2011,40,41,10,,,,,
04/01/2011,40,42,8,,,,,
23/12/2010,39,41,9,,,,,
22/12/2010,41,42,8,,,,,
21/12/2010,40,42,9,,,,,
20/12/2010,40,43,8,,,,,
20/12/2010,35,41,9,,,,,
19/12/2010,37,39,13,,,,,
17/12/2010,37,37,12,,,,,
17/12/2010,39,42,9,,,,,
16/12/2010,37,39,11,,,,,
16/12/2010,41,41,9,,,,,
15/12/2010,42,40,8,,,,,
14/12/2010,39,42,9,,,,,
13/12/2010,41,42,9,,,,,
12/12/2010,38,39,11,,,,,
10/12/2010,37,36,12,,,,,
10/12/2010,40,42,9,,,,,
09/12/2010,41,39,11,,,,,
08/12/2010,38,37,11,,,,,
08/12/2010,41,41,8,,,,,
07/12/2010,42,39,9,,,,,
06/12/2010,42,39,10,,,,,
03/12/2010,41,39,10,,,,,
02/12/2010,38,34,13,,,,,
02/12/2010,40,40,11,,,,,
01/12/2010,41,38,11,,,,,
30/11/2010,35,40,13,,,,,
30/11/2010,40,40,10,,,,,
29/11/2010,40,40,10,,,,,
29/11/2010,36,40,12,,,,,
26/11/2010,37,35,14,,,,,
26/11/2010,40,40,9,,,,,
25/11/2010,42,39,10,,,,,
24/11/2010,40,40,9,,,,,
23/11/2010,42,40,10,,,,,
22/11/2010,41,38,11,,,,,
21/11/2010,36,38,14,,,,,
19/11/2010,40,38,11,,,,,
19/11/2010,37,38,13,,,,,
18/11/2010,40,40,11,,,,,
17/11/2010,38,34,13,,,,,
17/11/2010,40,40,11,,,,,
16/11/2010,37,42,10,,,,,
