Date,CSX,A,IV,PTD,SUE,Libertà,A-IV,CDX
2024-01-16,0.42162162162162165,0.04108108108108108,0.032432432432432434,,,,,0.5048648648648648
2024-01-15,0.4205405405405405,0.04108108108108108,0.032432432432432434,,,,,0.5059459459459459
2024-01-15,0.4256017505470459,0.0437636761487965,0.038293216630196934,,,,,0.49234135667396056
2024-01-12,0.41847826086956524,0.043478260869565216,0.03804347826086957,,,,,0.5
2024-01-12,0.43497757847533636,0.043721973094170405,,,,,,0.5213004484304934
2024-01-11,0.4383561643835617,0.044520547945205484,,,,,,0.5171232876712328
2024-01-11,0.4360086767895879,0.04229934924078091,0.033622559652928416,,,,,0.4880694143167028
2024-01-10,0.42888165038002174,0.042345276872964174,0.03691639522258415,,,,,0.49185667752442996
2024-01-10,0.4200217627856366,0.04461371055495103,0.03482045701849837,,,,,0.500544069640914
2024-01-09,0.42608695652173906,0.04565217391304348,0.0391304347826087,,,,,0.4891304347826087
2024-01-08,0.4372197309417041,0.043721973094170405,,,,,,0.5190582959641256
2024-01-08,0.42156862745098045,0.04357298474945534,0.03812636165577342,,,,,0.4967320261437908
2024-01-04,0.43398268398268397,0.04220779220779221,0.03246753246753247,,,,,0.49134199134199136
2024-01-02,0.4225352112676056,0.041170097508125676,0.032502708559046585,,,,,0.5037919826652221
2023-12-29,0.4383561643835617,0.04566210045662101,,,,,,0.5159817351598174
2023-12-23,0.44668911335578004,0.04152637485970819,,,,,,0.5117845117845118
2023-12-21,0.44178082191780826,0.04337899543378995,,,,,,0.5148401826484019
2023-12-20,0.42950108459869846,0.04446854663774403,0.03470715835140998,,,,,0.49132321041214744
2023-12-18,0.43278688524590164,0.040437158469945354,0.03715846994535519,,,,,0.48961748633879787
2023-12-15,0.4336677814938684,0.04570791527313266,,,,,,0.5206243032329989
2023-12-15,0.45475113122171945,0.04524886877828054,,,,,,0.49999999999999994
2023-12-14,0.4332552693208431,0.046838407494145196,,,,,,0.5199063231850116
2023-12-14,0.4389965792474344,0.04218928164196123,,,,,,0.5188141391106044
2023-12-14,0.4417582417582418,0.035164835164835165,0.038461538461538464,,,,,0.48461538461538456
2023-12-14,0.43445287107258934,0.04008667388949079,0.032502708559046585,,,,,0.4929577464788732
2023-12-13,0.4302832244008714,0.0457516339869281,0.03376906318082788,,,,,0.4901960784313725
2023-12-13,0.4417531718569781,0.05074971164936564,,,,,,0.5074971164936564
2023-12-13,0.4271631982475356,0.0416210295728368,0.033953997809419496,,,,,0.49726177437020813
2023-12-11,0.4179265658747301,0.04427645788336933,0.03347732181425486,,,,,0.5043196544276458
2023-12-11,0.4323432343234323,0.039603960396039604,0.0352035203520352,,,,,0.4928492849284929
2023-12-08,0.42731277533039647,0.04405286343612335,0.04405286343612335,,,,,0.4845814977973568
2023-12-07,0.4299781181619256,0.04157549234135668,0.03282275711159738,,,,,0.49562363238512036
2023-12-07,0.411036036036036,0.046171171171171164,0.036036036036036036,,,,,0.5067567567567567
2023-12-07,0.4153182308522114,0.04314994606256742,0.03344120819848975,,,,,0.5080906148867314
2023-12-07,0.45067264573991034,0.042600896860986545,,,,,,0.5067264573991032
2023-12-06,0.4153182308522115,0.04207119741100324,0.03559870550161812,,,,,0.5070118662351673
2023-12-06,0.42480790340285396,0.042810098792535674,0.034028540065861694,,,,,0.4983534577387486
2023-12-04,0.4329670329670329,0.041758241758241756,0.035164835164835165,,,,,0.49010989010989003
2023-12-01,0.4176533907427341,0.04090419806243273,0.03229278794402584,,,,,0.5091496232508074
2023-11-30,0.4329004329004329,0.04329004329004329,0.03354978354978355,,,,,0.4902597402597402
2023-11-30,0.40996602491506223,0.0419026047565119,0.035107587768969425,,,,,0.5130237825594564
2023-11-30,0.4389965792474345,0.043329532497149374,,,,,,0.5176738882554163
2023-11-30,0.4347357065803668,0.04207119741100324,0.03236245954692557,,,,,0.4908306364617045
2023-11-29,0.4284153005464481,0.04262295081967213,0.034972677595628415,,,,,0.4939890710382513
2023-11-27,0.4306010928961749,0.04153005464480874,0.0360655737704918,,,,,0.4918032786885246
2023-11-24,0.41845493562231756,0.04184549356223176,0.033261802575107295,,,,,0.5064377682403434
2023-11-23,0.43058568329718006,0.04338394793926247,0.03253796095444685,,,,,0.49349240780911063
2023-11-23,0.4200700116686114,0.045507584597432905,,,,,,0.5344224037339557
2023-11-23,0.4397727272727273,0.042045454545454546,,,,,,0.5181818181818182
2023-11-23,0.4435483870967742,0.04723502304147465,,,,,,0.5092165898617511
2023-11-23,0.43534482758620685,0.03987068965517241,0.0334051724137931,,,,,0.49137931034482757
2023-11-22,0.4434389140271493,0.04411764705882353,,,,,,0.5124434389140272
2023-11-20,0.4302832244008714,0.04030501089324619,0.03376906318082788,,,,,0.4956427015250544
2023-11-17,0.4204301075268818,0.043010752688172046,0.03225806451612903,,,,,0.5043010752688172
2023-11-16,0.4268558951965066,0.0480349344978166,0.03275109170305677,,,,,0.49235807860262004
2023-11-16,0.44692737430167595,0.04581005586592178,,,,,,0.5072625698324023
2023-11-16,0.44077448747152614,0.04214123006833713,,,,,,0.5170842824601366
2023-11-16,0.45918367346938777,0.045351473922902494,,,,,,0.4954648526077098
2023-11-16,0.4352051835853131,0.038876889848812095,0.03455723542116631,,,,,0.49136069114470843
2023-11-15,0.430921052631579,0.04166666666666667,0.03399122807017545,,,,,0.493421052631579
2023-11-13,0.4312227074235808,0.0425764192139738,0.03275109170305677,,,,,0.4934497816593887
2023-11-10,0.4189044038668099,0.04081632653061225,0.0322234156820623,,,,,0.5080558539205156
2023-11-09,0.42907385697538103,0.05158264947245019,,,,,,0.5193434935521689
2023-11-09,0.4249448123620309,0.03421633554083885,0.03863134657836645,,,,,0.5022075055187638
2023-11-09,0.45,0.035555555555555556,0.03333333333333333,,,,,0.48111111111111116
2023-11-08,0.44582392776523705,0.045146726862302484,,,,,,0.5090293453724606
2023-11-08,0.4322580645161291,0.03978494623655914,0.03763440860215054,,,,,0.4903225806451613
2023-11-07,0.44324324324324327,0.03783783783783784,0.032432432432432434,,,,,0.4864864864864865
2023-11-06,0.44742729306487694,0.04474272930648769,,,,,,0.5078299776286354
2023-11-04,0.44050343249427915,0.04576659038901602,,,,,,0.5137299771167048
2023-11-03,0.42967884828349945,0.040974529346622365,,,,,,0.5293466223698782
2023-11-03,0.45413363533408835,0.038505096262740665,,,,,,0.5073612684031711
2023-11-02,0.4326396495071194,0.04600219058050384,0.03614457831325301,,,,,0.48521358159912376
2023-11-02,0.4265734265734265,0.048951048951048945,,,,,,0.5244755244755244
2023-11-02,0.4310344827586207,0.04202586206896552,0.036637931034482756,,,,,0.49030172413793105
2023-11-01,0.44733861834654587,0.041902604756511905,,,,,,0.5107587768969423
2023-10-30,0.4476940382452193,0.04161979752530934,,,,,,0.5106861642294713
2023-10-27,0.4433333333333334,0.04666666666666667,,,,,,0.51
2023-10-27,0.4235423542354235,0.0418041804180418,0.044004400440044,,,,,0.49064906490649063
2023-10-27,0.432194046306505,0.03969128996692393,,,,,,0.5281146637265711
2023-10-26,0.43296703296703287,0.046153846153846156,0.035164835164835165,,,,,0.48571428571428577
2023-10-26,0.43155452436194897,0.05220417633410673,,,,,,0.5162412993039444
2023-10-25,0.44683257918552033,0.044117647058823525,,,,,,0.5090497737556561
2023-10-25,0.4264232008592911,0.04081632653061225,0.036519871106337275,,,,,0.4962406015037595
2023-10-23,0.41156462585034015,0.0453514739229025,0.03514739229024944,,,,,0.507936507936508
2023-10-23,0.4470720720720721,0.04391891891891892,,,,,,0.509009009009009
2023-10-20,0.4301430143014301,0.03850385038503851,,,,,,0.5313531353135313
2023-10-20,0.41656804733727815,0.04378698224852071,,,,,,0.5396449704142012
2023-10-20,0.4349827387802071,0.04833141542002301,,,,,,0.5166858457997698
2023-10-19,0.43439911797133407,0.04410143329658213,0.03417861080485115,,,,,0.4873208379272326
2023-10-19,0.44789356984478934,0.04545454545454545,,,,,,0.5066518847006652
2023-10-19,0.4268817204301076,0.03870967741935484,0.03655913978494624,,,,,0.49784946236559136
2023-10-18,0.42134213421342126,,,,,,0.09130913091309131,0.48734873487348734
2023-10-18,0.4664310954063604,,,,,,,0.5335689045936395
2023-10-18,0.4315443592552026,,,,,,0.07557502738225629,0.492880613362541
2023-10-17,0.449438202247191,,,,,,0.033707865168539325,0.5168539325842697
2023-10-17,0.43956043956043955,,,,,,0.08241758241758242,0.47802197802197804
2023-10-17,0.42157953281423804,,,,,,0.0767519466073415,0.5016685205784205
2023-10-16,0.4328193832599119,,,,,,0.07158590308370044,0.4955947136563876
2023-10-13,0.4199785177228787,,,,,,0.06337271750805586,0.5166487647690655
2023-10-12,0.4265033407572383,,,,,,0.07015590200445435,0.5033407572383073
2023-10-12,0.4043528064146621,,,,,,0.07101947308132875,0.5246277205040092
2023-10-11,0.4334061135371179,,,,,,0.07314410480349344,0.49344978165938863
2023-10-11,0.42765273311897106,,,,,,0.07609860664523044,0.4962486602357985
2023-10-09,0.4342105263157895,,,,,,0.0679824561403509,0.4978070175438597
2023-10-06,0.44505494505494503,,,,,,0.07142857142857142,0.4835164835164835
2023-10-06,0.42105263157894735,,,,,,0.0644468313641246,0.5145005370569281
2023-10-05,0.4293598233995585,,,,,,0.07395143487858719,0.49668874172185423
2023-10-05,0.4221980413492927,,,,,,0.06746463547334058,0.5103373231773667
2023-10-05,0.42979635584137194,,,,,,0.07609860664523042,0.49410503751339757
2023-10-04,0.43783783783783786,,,,,,0.07027027027027027,0.4918918918918919
2023-10-04,0.4262114537444934,,,,,,0.09691629955947136,0.47687224669603523
2023-10-03,0.4401756311745335,,,,,,0.07464324917672888,0.4851811196487377
2023-10-03,0.44347826086956527,,,,,,0.06521739130434782,0.4913043478260869
2023-10-02,0.4315443592552026,,,,,,0.08105147864184009,0.4874041621029573
2023-10-02,0.4208826695371366,,,,,,0.06458557588805167,0.5145317545748116
2023-10-02,0.4337349397590361,,,,,,0.06900328587075574,0.49726177437020813
2023-09-29,0.42241379310344823,,,,,,0.0646551724137931,0.5129310344827586
2023-09-29,0.43015521064301554,,,,,,0.06541019955654104,0.5044345898004435
2023-09-28,0.43010752688172044,,,,,,0.07526881720430108,0.4946236559139785
2023-09-27,0.4093500570125428,,,,,,0.09806157354618017,0.4925883694412771
2023-09-27,0.43322475570032576,,,,,,0.0738327904451683,0.4929424538545061
2023-09-26,0.43956043956043955,,,,,,0.07142857142857142,0.489010989010989
2023-09-25,0.4241119483315393,,,,,,0.06458557588805167,0.511302475780409
2023-09-25,0.43511450381679395,,,,,,0.07088331515812432,0.49400218102508175
2023-09-22,0.4228694714131607,,,,,,0.06472491909385114,0.5124056094929882
2023-09-21,0.43646408839779005,,,,,,0.0718232044198895,0.49171270718232046
2023-09-21,0.4268558951965066,,,,,,0.07969432314410481,0.4934497816593887
2023-09-21,0.43225806451612897,,,,,,0.07096774193548387,0.49677419354838714
2023-09-20,0.4093500570125428,,,,,,0.09692132269099203,0.49372862029646525
2023-09-20,0.40940366972477066,,,,,,0.06995412844036697,0.5206422018348623
2023-09-20,0.45474613686534215,,,,,,0.07064017660044151,0.4746136865342164
2023-09-19,0.4482758620689655,,,,,,0.034482758620689655,0.5172413793103449
2023-09-19,0.40728100113765636,,,,,,0.08077360637087598,0.5119453924914675
2023-09-18,0.4400871459694989,,,,,,0.07080610021786493,0.4891067538126362
2023-09-15,0.4250269687162891,,,,,,0.06472491909385113,0.5102481121898597
2023-09-14,0.40711009174311924,,,,,,0.06995412844036697,0.5229357798165137
2023-09-14,0.4582881906825569,,,,,,0.06825568797399784,0.47345612134344517
2023-09-13,0.42497261774370204,,,,,,0.08105147864184009,0.49397590361445787
2023-09-13,0.41343963553530755,,,,,,0.09567198177676538,0.4908883826879271
2023-09-13,0.4302575107296137,,,,,,0.07081545064377683,0.4989270386266095
2023-09-11,0.40811724915445324,,,,,,0.08117249154453213,0.5107102593010147
2023-09-11,0.4268817204301076,,,,,,0.06559139784946236,0.5075268817204301
2023-09-11,0.4424972617743702,,,,,,0.07009857612267252,0.4874041621029574
2023-09-08,0.43333333333333335,,,,,,0.06666666666666667,0.5
2023-09-08,0.42473118279569894,,,,,,0.06559139784946236,0.5096774193548387
2023-09-07,0.4441887226697353,,,,,,0.03797468354430379,0.5178365937859608
2023-09-07,0.43373493975903615,,,,,,0.07447973713033954,0.49178532311062434
2023-09-07,0.4273029966703663,,,,,,0.06659267480577137,0.5061043285238624
2023-09-07,0.4285714285714286,,,,,,0.06981740064446831,0.5016111707841031
2023-09-04,0.4245689655172413,,,,,,0.06573275862068964,0.509698275862069
2023-09-04,0.4448123620309051,,,,,,0.06953642384105961,0.48565121412803536
2023-09-01,0.4221267454350161,,,,,,0.06659505907626209,0.5112781954887218
2023-09-01,0.42703862660944203,,,,,,0.07188841201716736,0.5010729613733905
2023-08-31,0.41301907968574636,,,,,,0.08866442199775533,0.4983164983164983
2023-08-31,0.4220489977728285,,,,,,0.07349665924276168,0.5044543429844097
2023-08-30,0.4336283185840708,,,,,,0.07079646017699115,0.49557522123893805
2023-08-24,0.4112256586483391,,,,,,0.06987399770904924,0.5189003436426116
2023-08-20,0.42580645161290326,,,,,,0.07096774193548387,0.5032258064516129
2023-08-17,0.42764578833693306,,,,,,0.06911447084233262,0.5032397408207344
2023-08-09,0.4241119483315393,,,,,,0.07104413347685684,0.5048439181916038
2023-08-05,0.425414364640884,,,,,,0.06629834254143646,0.5082872928176796
2023-08-02,0.4643705463182898,,,,,,,0.5356294536817102
2023-07-31,0.42950819672131146,,,,,,0.0644808743169399,0.5060109289617486
2023-07-28,0.4151547491995731,,,,,,0.06403415154749201,0.5208110992529349
2023-07-28,0.4293419633225458,,,,,,0.07551240560949297,0.4951456310679611
2023-07-27,0.4293598233995585,,,,,,0.0673289183222958,0.5033112582781457
2023-07-27,0.43435448577680524,,,,,,0.07549234135667396,0.4901531728665207
2023-07-26,0.4116331096196868,,,,,,0.09284116331096198,0.4955257270693512
2023-07-25,0.43207126948775054,,,,,,0.06904231625835187,0.49888641425389746
2023-07-24,0.42590559824368834,,,,,,0.06915477497255765,0.5049396267837541
2023-07-23,0.43333333333333335,,,,,,0.07222222222222222,0.49444444444444446
2023-07-21,0.40632054176072235,,,,,,0.0744920993227991,0.5191873589164786
2023-07-21,0.4160427807486631,,,,,,0.06417112299465241,0.5197860962566845
2023-07-20,0.43207126948775054,,,,,,0.07238307349665925,0.4955456570155902
2023-07-20,0.40617848970251713,,,,,,0.06979405034324943,0.5240274599542334
2023-07-20,0.42811158798283266,,,,,,0.07725321888412016,0.4946351931330472
2023-07-19,0.4166666666666667,,,,,,0.09,0.4933333333333333
2023-07-17,0.4271631982475356,,,,,,0.06900328587075576,0.5038335158817087
2023-07-14,0.425414364640884,,,,,,0.0718232044198895,0.5027624309392266
2023-07-14,0.4149732620320856,,,,,,0.06417112299465241,0.520855614973262
2023-07-14,0.4220779220779221,,,,,,0.07575757575757576,0.5021645021645021
2023-07-13,0.43189368770764114,,,,,,0.06866002214839423,0.4994462901439645
2023-07-13,0.4109589041095891,,,,,,0.06735159817351599,0.521689497716895
2023-07-10,0.4298150163220892,,,,,,0.06964091403699674,0.500544069640914
2023-07-08,0.41498881431767337,,,,,,0.09060402684563758,0.49440715883668906
2023-07-07,0.4106951871657754,,,,,,0.06631016042780749,0.5229946524064171
2023-07-06,0.41847826086956524,,,,,,0.08152173913043478,0.5
2023-07-06,0.40728100113765636,,,,,,0.06825938566552901,0.5244596131968146
2023-07-06,0.43847874720357943,,,,,,0.06599552572706935,0.4955257270693513
2023-07-05,0.41639344262295086,,,,,,0.07431693989071038,0.5092896174863388
2023-07-03,0.4324618736383442,,,,,,0.07298474945533769,0.494553376906318
2023-06-30,0.4098185699039488,,,,,,0.064034151547492,0.5261472785485591
2023-06-29,0.4353591160220994,,,,,,0.06187845303867403,0.5027624309392266
2023-06-29,0.43381535038932145,,,,,,0.06674082313681869,0.4994438264738598
2023-06-29,0.42265795206971674,,,,,,0.0784313725490196,0.4989106753812636
2023-06-29,0.40728100113765636,,,,,,0.06825938566552901,0.5244596131968146
2023-06-29,0.41804180418041803,,,,,,0.0748074807480748,0.5071507150715071
2023-06-28,0.4334811529933481,,,,,,0.0698447893569845,0.49667405764966743
2023-06-27,0.40625,,,,,,0.09598214285714286,0.4977678571428572
2023-06-24,0.43015521064301554,,,,,,0.07095343680709536,0.4988913525498892
2023-06-26,0.43606557377049177,,,,,,0.0721311475409836,0.4918032786885247
2023-06-23,0.4098185699039488,,,,,,0.06296691568836714,0.5272145144076842
2023-06-23,0.4056818181818182,,,,,,0.06931818181818182,0.525
2023-06-22,0.4022346368715084,,,,,,0.0670391061452514,0.5307262569832403
2023-06-22,0.4372918978912321,,,,,,0.06659267480577137,0.4961154273029967
2023-06-19,0.4053475935828877,,,,,,0.06417112299465241,0.5304812834224599
2023-06-19,0.4466230936819172,,,,,,0.05773420479302832,0.4956427015250544
2023-06-19,0.43387978142076505,,,,,,0.0721311475409836,0.4939890710382514
2023-06-17,0.4232861806311207,,,,,,0.07725788900979325,0.499455930359086
2023-06-16,0.41685144124168516,,,,,,0.0720620842572062,0.5110864745011087
2023-06-16,0.4055496264674493,,,,,,0.064034151547492,0.5304162219850587
2023-06-15,0.40271493212669685,,,,,,0.06900452488687782,0.5282805429864253
2023-06-15,0.4207650273224044,,,,,,0.07103825136612021,0.5081967213114754
2023-06-14,0.39890109890109887,,,,,,0.0846153846153846,0.5164835164835165
2023-06-13,0.4466666666666667,,,,,,0.05555555555555555,0.4977777777777778
2023-06-13,0.41847826086956524,,,,,,0.07065217391304347,0.5108695652173914
2023-06-12,0.41541755888650966,,,,,,0.0588865096359743,0.5256959314775159
2023-06-12,0.4362050163576881,,,,,,0.07524536532170122,0.4885496183206107
2023-06-09,0.41405405405405404,,,,,,0.0745945945945946,0.5113513513513513
2023-06-08,0.44457274826789833,,,,,,0.03695150115473442,0.5184757505773673
2023-06-08,0.4009111617312073,,,,,,0.0694760820045558,0.5296127562642369
2023-06-06,0.41592920353982293,,,,,,0.08960176991150441,0.4944690265486726
2023-06-06,0.430939226519337,,,,,,0.0718232044198895,0.4972375690607735
2023-06-05,0.4153182308522114,,,,,,0.07551240560949299,0.5091693635382956
2023-06-05,0.4372955288985823,,,,,,0.07088331515812432,0.49182115594329334
2023-06-03,0.42588495575221236,,,,,,0.07853982300884955,0.495575221238938
2023-06-01,0.4464902186421174,,,,,,0.03682393555811277,0.5166858457997698
2023-06-01,0.4535274356103023,,,,,,0.054871220604703244,0.4916013437849944
2023-06-01,0.41316073354908306,,,,,,0.07766990291262135,0.5091693635382956
2023-06-01,0.4029511918274688,,,,,,0.07150964812712826,0.525539160045403
2023-06-01,0.4195652173913044,,,,,,0.07934782608695654,0.5010869565217391
2023-05-30,0.41530054644808745,,,,,,0.08196721311475409,0.5027322404371585
2023-05-29,0.44095341278439865,,,,,,0.07367280606717226,0.4853737811484291
2023-05-26,0.39664804469273746,,,,,,0.07932960893854749,0.5240223463687151
2023-05-25,0.42959427207637235,,,,,,0.03937947494033413,0.5310262529832935
2023-05-25,0.4301675977653631,,,,,,0.07262569832402235,0.4972067039106145
2023-05-25,0.4279427942794279,,,,,,0.07150715071507151,0.5005500550055005
2023-05-25,0.40022675736961455,,,,,,0.07369614512471656,0.526077097505669
2023-05-25,0.42656587473002155,,,,,,0.08315334773218143,0.4902807775377971
2023-05-23,0.41847826086956524,,,,,,0.08152173913043478,0.5
2023-05-22,0.43628509719222464,,,,,,0.0755939524838013,0.4881209503239741
2023-05-19,0.4107929515418502,,,,,,0.09030837004405286,0.4988986784140969
2023-05-19,0.4171180931744312,,,,,,0.07583965330444203,0.5070422535211268
2023-05-19,0.4234913793103448,,,,,,0.08620689655172414,0.49030172413793105
2023-05-18,0.4480088495575222,,,,,,0.06415929203539822,0.48783185840707954
2023-05-18,0.39817974971558584,,,,,,0.07281001137656427,0.5290102389078498
2023-05-17,0.4,,,,,,0.07428571428571429,0.5257142857142857
2023-05-17,0.4245810055865922,,,,,,0.08379888268156424,0.49162011173184356
2023-05-15,0.43783783783783786,,,,,,0.07351351351351351,0.4886486486486486
2023-05-12,0.3970917225950783,,,,,,0.07941834451901565,0.523489932885906
2023-05-12,0.42008639308855295,,,,,,0.08315334773218143,0.4967602591792657
2023-05-11,0.4182857142857143,,,,,,0.07771428571428572,0.504
2023-05-11,0.4011363636363636,,,,,,0.075,0.5238636363636364
2023-05-10,0.4323144104803493,,,,,,0.07532751091703058,0.49235807860262015
2023-05-08,0.40179573512906847,,,,,,0.09090909090909091,0.5072951739618407
2023-05-08,0.43478260869565216,,,,,,0.075,0.4902173913043478
2023-05-05,0.41558441558441556,,,,,,0.07683982683982683,0.5075757575757576
2023-05-04,0.4143835616438356,,,,,,0.08219178082191782,0.5034246575342466
2023-05-04,0.40804597701149425,,,,,,0.06896551724137931,0.5229885057471264
2023-05-04,0.44823788546255505,,,,,,0.0737885462555066,0.47797356828193827
2023-05-04,0.4227027027027027,,,,,,0.08324324324324324,0.49405405405405406
2023-05-04,0.398633257403189,,,,,,0.07403189066059225,0.5273348519362187
2023-05-03,0.4326396495071193,,,,,,0.07667031763417305,0.49069003285870755
2023-04-30,0.43763676148796504,,,,,,0.07439824945295405,0.4879649890590809
2023-04-28,0.4154013015184382,,,,,,0.0770065075921909,0.507592190889371
2023-04-27,0.4127708095781072,,,,,,0.08665906499429873,0.500570125427594
2023-04-27,0.4454244762954796,,,,,,0.07166482910694597,0.48291069459757435
2023-04-27,0.4293598233995585,,,,,,0.07284768211920528,0.4977924944812362
2023-04-27,0.39362912400455063,,,,,,0.07394766780432309,0.5324232081911263
2023-04-27,0.42378378378378384,,,,,,0.08540540540540541,0.4908108108108108
2023-04-26,0.39866369710467703,,,,,,0.0935412026726058,0.5077951002227172
2023-04-24,0.435022026431718,,,,,,0.07488986784140969,0.4900881057268723
2023-04-21,0.39080459770114945,,,,,,0.07471264367816093,0.5344827586206896
2023-04-21,0.4178454842219804,,,,,,0.07508161044613712,0.5070729053318824
2023-04-21,0.41774891774891776,,,,,,0.08874458874458874,0.4935064935064935
2023-04-20,0.4340659340659341,,,,,,0.08791208791208792,0.47802197802197804
2023-04-20,0.4267877412031782,,,,,,0.06356413166855845,0.5096481271282632
2023-04-20,0.44652701212789414,,,,,,0.05733186328555678,0.496141124586549
2023-04-20,0.3961407491486947,,,,,,0.0771850170261067,0.5266742338251986
2023-04-19,0.4317180616740088,,,,,,0.07488986784140968,0.4933920704845815
2023-04-19,0.4262295081967213,,,,,,0.08196721311475409,0.4918032786885246
2023-04-19,0.43000000000000005,,,,,,0.06999999999999999,0.5
2023-04-17,0.43216630196936545,,,,,,0.0787746170678337,0.4890590809628009
2023-04-15,0.4111111111111111,,,,,,0.08333333333333333,0.5055555555555555
2023-04-14,0.40525114155251146,,,,,,0.08561643835616439,0.5091324200913242
2023-04-14,0.41847826086956524,,,,,,0.075,0.5065217391304347
2023-04-13,0.4190585533869116,,,,,,0.07921928817451207,0.5017221584385764
2023-04-13,0.43750000000000006,,,,,,0.08223684210526315,0.4802631578947368
2023-04-13,0.3932203389830508,,,,,,0.0847457627118644,0.5220338983050847
2023-04-13,0.4191096634093377,,,,,,0.08577633007600435,0.4951140065146579
2023-04-12,0.3970753655793025,,,,,,0.08661417322834646,0.516310461192351
2023-04-12,0.426550598476605,,,,,,0.08487486398258978,0.48857453754080526
2023-04-10,0.42716319824753557,,,,,,0.08433734939759036,0.488499452354874
2023-04-07,0.4101123595505618,,,,,,0.08426966292134831,0.5056179775280899
2023-04-07,0.41540130151843824,,,,,,0.08026030368763558,0.5043383947939263
2023-04-06,0.4144661308840414,,,,,,0.0780711825487945,0.5074626865671642
2023-04-06,0.3961625282167042,,,,,,0.08690744920993229,0.5169300225733634
2023-04-06,0.41259500542888167,,,,,,0.09229098805646037,0.49511400651465803
2023-04-05,0.42358078602620086,,,,,,0.08842794759825326,0.48799126637554585
2023-04-03,0.4268426842684268,,,,,,0.0858085808580858,0.48734873487348734
2023-03-31,0.4220283533260633,,,,,,0.07960741548527808,0.4983642311886587
2023-03-30,0.41055045871559637,,,,,,0.07912844036697249,0.5103211009174312
2023-03-30,0.4190260475651189,,,,,,0.08267270668176671,0.4983012457531144
2023-03-30,0.39503386004514673,,,,,,0.08577878103837472,0.5191873589164786
2023-03-30,0.44505494505494503,,,,,,0.07362637362637363,0.4813186813186813
2023-03-30,0.40473627556512376,,,,,,0.09795479009687835,0.4973089343379978
2023-03-29,0.39977477477477474,,,,,,0.09684684684684683,0.5033783783783784
2023-03-29,0.4226579520697168,,,,,,0.09041394335511982,0.4869281045751633
2023-03-27,0.398876404494382,,,,,,0.07865168539325842,0.5224719101123596
2023-03-27,0.43107221006564544,,,,,,0.087527352297593,0.48140043763676144
2023-03-24,0.4065934065934066,,,,,,0.08791208791208792,0.5054945054945055
2023-03-24,0.4203056768558952,,,,,,0.07751091703056769,0.5021834061135372
2023-03-23,0.40617848970251713,,,,,,0.08123569794050342,0.5125858123569793
2023-03-23,0.4207650273224044,,,,,,0.08743169398907104,0.4918032786885246
2023-03-23,0.3888888888888889,,,,,,0.08843537414965988,0.5226757369614513
2023-03-23,0.41216991963260624,,,,,,0.087256027554535,0.5005740528128587
2023-03-23,0.4034519956850054,,,,,,0.0970873786407767,0.49946062567421795
2023-03-22,0.42163355408388525,,,,,,0.0805739514348786,0.49779249448123625
2023-03-20,0.45093715545755236,,,,,,0.07717750826901874,0.47188533627342893
2023-03-20,0.4242093784078517,,,,,,0.08396946564885496,0.4918211559432933
2023-03-17,0.4187568157033806,,,,,,0.07851690294438385,0.5027262813522355
2023-03-17,0.4019396551724138,,,,,,0.0959051724137931,0.502155172413793
2023-03-16,0.4011494252873563,,,,,,0.08045977011494253,0.5183908045977011
2023-03-16,0.40813953488372096,,,,,,0.08837209302325581,0.5034883720930232
2023-03-16,0.43186813186813183,,,,,,0.06813186813186814,0.5
2023-03-16,0.3895809739524348,,,,,,0.08720271800679501,0.52321630804077
2023-03-15,0.419672131147541,,,,,,0.08852459016393442,0.4918032786885246
2023-03-14,0.375,,,,,,0.08522727272727272,0.5397727272727273
2023-03-13,0.3975225225225225,,,,,,0.0945945945945946,0.507882882882883
2023-03-13,0.4245385450597178,,,,,,0.08143322475570032,0.4940282301845819
2023-03-11,0.39657142857142863,,,,,,0.096,0.5074285714285715
2023-03-10,0.3892013498312711,,,,,,0.08323959505061868,0.5275590551181102
2023-03-10,0.4036796536796537,,,,,,0.09415584415584416,0.5021645021645021
2023-03-09,0.4157427937915743,,,,,,0.07760532150776055,0.5066518847006652
2023-03-09,0.4284103720405863,,,,,,0.08680947012401354,0.4847801578354002
2023-03-09,0.39500567536889897,,,,,,0.08626560726447219,0.5187287173666288
2023-03-08,0.419672131147541,,,,,,0.08743169398907104,0.492896174863388
2023-03-06,0.4106753812636165,,,,,,0.08714596949891067,0.5021786492374727
2023-03-02,0.41982182628062364,,,,,,0.07572383073496661,0.5044543429844098
2023-03-02,0.38807649043869513,,,,,,0.08323959505061868,0.5286839145106861
2023-03-02,0.4226125137211855,,,,,,0.08342480790340286,0.4939626783754117
2023-03-02,0.4225028702640643,,,,,,0.08266360505166476,0.494833524684271
2023-03-02,0.4058441558441559,,,,,,0.09090909090909091,0.5032467532467532
2023-03-01,0.3945267958950969,,,,,,0.09007981755986319,0.51539338654504
2023-02-28,0.39373601789709173,,,,,,0.09284116331096197,0.5134228187919463
2023-02-28,0.4,,,,,,0.08888888888888889,0.5111111111111111
2023-02-27,0.4124168514412417,,,,,,0.07982261640798227,0.5077605321507761
2023-02-24,0.40347071583514094,,,,,,0.07809110629067244,0.5184381778741866
2023-02-23,0.4175824175824176,,,,,,0.06593406593406594,0.5164835164835165
2023-02-23,0.4437299035369775,,,,,,0.07502679528403,0.48124330117899244
